station_id,scale,variable,label,unit,n,bmd_mean,nasa_mean,bias,mae,rmse,ubrmse,pearson_r,r2,nse,kge,pbias_percent,std_ratio
ishurdi,3hour,WS10M,Wind speed at 10 m,m/s,11688,1.2959445585215605,2.8225481975815656,1.5266036390600048,1.7840659936116816,2.128629503863871,1.4834233697527155,0.490666087313872,0.2407532092399043,-1.1026077646538606,-0.28338470325533094,117.79852996192868,1.0024281306539091
jessore,3hour,T2M,Temperature at 2 m,deg C,11688,26.22129534565366,25.91945328542094,-0.30184206023271765,2.267450661647274,2.909498834399826,2.8937993776432416,0.8862342785209103,0.7854111964254784,0.7691944413697768,0.8856022236438075,-1.1511332916767967,1.0034206821049245
jessore,3hour,RH2M,Relative humidity at 2 m,%,11688,79.35232717316906,75.26671914214009,-4.0856080310289755,12.100991330139173,16.518504417216796,16.005273980735296,0.6680477519728621,0.44628779891599474,0.025830194635410697,0.5697923239391183,-5.148693398888014,1.2687665254451508
jessore,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.5379620123203285,17.243166495550994,16.705204483230663,16.782050821355234,45.35218733277985,42.16345620369619,0.2763083005137174,0.07634627693277876,-164.60200360215168,-32.01925024748556,3105.2758560363886,12.201488428861449
jessore,3hour,WS10M,Wind speed at 10 m,m/s,11654,3.014415651278531,2.8002345403581033,-0.21418111092042794,2.140616669526915,2.809870465429398,2.801695644465564,0.5280255773274695,0.27881101031200745,0.26659512961570275,0.2633097062211386,-7.105228200018979,0.4388366489929317
khepupara,3hour,T2M,Temperature at 2 m,deg C,11688,26.373870636550308,26.23787474332649,-0.13599589322381986,1.547695642254164,1.9737502830554798,1.9690594955175533,0.9260331013225753,0.857537304745107,0.8549527585367267,0.8610536059761552,-0.515646319411871,0.882490812275802
khepupara,3hour,RH2M,Relative humidity at 2 m,%,11688,83.53122861054072,78.49871834360027,-5.032510266940451,9.569334930412959,12.730732665032733,11.693818649255272,0.738809669705444,0.5458397280502674,0.4081036773480854,0.7276014435443183,-6.024705191880063,0.9515141499522461
khepupara,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.998631074606434,28.807614647501712,27.80898357289528,27.867174880219025,78.1115648284031,72.9936777576268,0.3880021629087927,0.1505456784219013,-244.62763852141057,-30.176354861991946,2784.7104180945857,15.004618876063441
khepupara,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.9386550308008214,3.1336801277663704,2.1950250969655487,2.4535968514715947,2.7791860035257305,1.7046230275004224,0.5365992780503562,0.2879387852041635,-1.0305588826317318,-1.3955765460386664,233.84790204478475,0.7642827334445577
khulna,3hour,T2M,Temperature at 2 m,deg C,11688,26.763475359342916,25.91945328542094,-0.8440220739219716,2.284112194843715,2.8101411349168837,2.6803954814326194,0.8975921749766783,0.8056717125793639,0.7254486786294394,0.8291404082230832,-3.153634057571414,1.1330830443717754
khulna,3hour,RH2M,Relative humidity at 2 m,%,11688,79.07409308692677,75.26671914214009,-3.8073739447866752,11.976630161989505,16.245311324140648,15.792847864233098,0.6812834176689327,0.46414709519066144,0.11411721017900889,0.6038736684014814,-4.814944814607231,1.2302551657968441
khulna,3hour,PRECTOTCORR,Precipitation,mm / 3h,11688,0.5826317590691308,17.243166495550994,16.66053473648186,16.7250590349076,45.017681712230235,41.82126551215482,0.36639194605925146,0.13424305813708542,-156.85560061149405,-29.645061428784146,2859.530823225351,12.00121256545611
khulna,3hour,WS10M,Wind speed at 10 m,m/s,11688,0.8471937029431896,2.7980874971480723,1.9508937942048827,2.112932352270134,2.4100679628898365,1.415076319313147,0.5611124100643623,0.31484713672823705,-1.3516122757904374,-1.3457467997548607,230.27718306066117,0.9154563537258233
