station_id,threshold_mm,hits,misses,false_alarms,correct_negatives,pod,far,csi,frequency_bias,accuracy
sylhet,10.0,97,9,4148,7434,0.9150943396226415,0.9771495877502945,0.022802068641278796,40.04716981132076,0.6443360711841205
sylhet,25.0,43,5,3150,8490,0.8958333333333334,0.9865330410272471,0.01344590368980613,66.52083333333333,0.7300650239561944
tangail,0.1,961,13,5708,5006,0.9866529774127311,0.8559004348478033,0.1438192158036516,6.847022587268994,0.510523613963039
tangail,5.0,349,29,4209,7101,0.9232804232804233,0.9234313295304958,0.07608458687595378,12.058201058201059,0.6374058863791924
tangail,10.0,194,20,3595,7879,0.9065420560747663,0.9487991554499868,0.05093200315043318,17.705607476635514,0.6907084188911704
tangail,25.0,63,16,2392,9217,0.7974683544303798,0.9743380855397149,0.025495750708215296,31.075949367088608,0.7939767282683093
teknaf,0.1,924,3,6514,4247,0.9967637540453075,0.8757730572734606,0.12417685794920037,8.023732470334412,0.442419575633128
teknaf,5.0,386,2,5284,6016,0.9948453608247423,0.9319223985890652,0.06805359661495064,14.61340206185567,0.547741273100616
teknaf,10.0,162,4,4804,6718,0.9759036144578314,0.9673781715666533,0.032595573440643864,29.91566265060241,0.5886379192334018
teknaf,25.0,38,0,3655,7995,1.0,0.9897102626590848,0.010289737340915246,97.1842105263158,0.6872861054072553
